id,title,like_count,view_count,comment_count,duration,upload_date,has_caption,url,channel_id,transcript
4041,"이혜정 강사와 함께 하는 프레젠테이션 강의! 2021년 5월 콘텐츠 발표점수 오프닝에서 따고 들어가는 법""""",0,84,0,3분 52초,2021-06-01 8:49,1,https://www.youtube.com/watch?v=tlEQ1ZSveOI,12,
4042,[숙명여대] 교수님의 ASMR '일상 속의 수학 이야기(feat. 비눗방울 기타)' | 팅글의 정석🎧,34,321,9,27분 54초,2024-10-04 5:18,1,https://www.youtube.com/watch?v=IzjbblMXq94,13,
4043,[숙명여대] 마르지 않을 우리의 열정 𝒑𝒍𝒂𝒚𝒍𝒊𝒔𝒕❄🎧 | 2024 청파제 #숙명여대축제,44,668,0,113분 25초,2024-10-02 9:04,1,https://www.youtube.com/watch?v=YYceCIcUUh0,13,
4044,[숙명여대] 2024 숙명X하버드 글로벌 프로그램 V-log✈,29,613,0,8분 15초,2024-10-02 4:15,1,https://www.youtube.com/watch?v=JC6McUBmQ6E,13,
4045,[숙명여대 교육방송국 SBS] 우리 교수님이 밴드 보컬이라면?ㅣ교수님의 은밀한 덕질생활 Ep.1 수학과 서검교 교수님 편,62,1810,8,27분 5초,2024-09-11 8:30,1,https://www.youtube.com/watch?v=yjHPb_6Ymzw,13,
4046,[숙명여대] 2025학년도 수시모집 입학전형 안내,19,890,0,17분 24초,2024-09-10 5:10,1,https://www.youtube.com/watch?v=51GnLAH9jfc,13,
4047,[숙명여대] 2025학년도 학생부종합전형 안내,21,487,4,10분 36초,2024-09-10 5:10,1,https://www.youtube.com/watch?v=I2jHWWCQnI4,13,
4048,[숙명여대] 2025학년도 학생부종합(특수교육대상자전형) 안내,4,183,0,7분 12초,2024-09-10 5:10,1,https://www.youtube.com/watch?v=fzHV9loTpTI,13,
4049,2024 숙명여자대학교 홍보영상 | 지금 숙명에선,73,1959,0,3분 15초,2024-09-06 8:22,1,https://www.youtube.com/watch?v=HRZ2Wp6B1f4,13,
4050,[숙명여대] 교수님의 ASMR '화공생명공학의 모든 것' | 팅글의 정석🎧,5988,195964,348,24분 41초,2024-08-31 4:57,1,https://www.youtube.com/watch?v=TKvpAgtDz7U,13,
4051,[숙명여대] 24학번 수시 합격생 인터뷰 I 숙명인재Ⅱ(면접형)전형,47,1883,3,3분 11초,2024-08-30 0:33,1,https://www.youtube.com/watch?v=pW5E2f9j3AA,13,
4052,[숙명여대] 24학번 수시 합격생 인터뷰 I 논술우수자전형(자연계),20,871,0,2분 50초,2024-08-30 0:33,1,https://www.youtube.com/watch?v=S2qLiL2v868,13,
4053,2023학년도 후기 석 박사 학위수여식,13,834,0,77분 19초,2024-08-23 19:21,1,https://www.youtube.com/watch?v=IpWIB1pNnNQ,13,
4054,2023학년도  후기 학부 학위수여식,10,628,0,76분 51초,2024-08-23 15:10,1,https://www.youtube.com/watch?v=Pt2N0cUcoJk,13,
4055,[숙명여대] 숙명 그리고 여름🌳I 캠퍼스 풍경,77,1223,6,1분 8초,2024-08-14 6:27,1,https://www.youtube.com/watch?v=X_3QiOCwR40,13,
4056,[숙명여대] 교수님의 ASMR '회계의 역사'  I 팅글의 정석🎧,2115,77538,249,13분 38초,2024-08-07 6:04,1,https://www.youtube.com/watch?v=68U5u60bvz0,13,
4057,[숙명여대] 숙명 청춘이 __ 되는 곳 I 숙광숙만 Season 10 수상작🏆,36,2258,1,1분 6초,2024-08-07 2:10,1,https://www.youtube.com/watch?v=DDuS9_25UJQ,13,
4058,[숙명여대] 너의 꿈을 펼칠 무대 I 숙광숙만 Season 10 수상작🏆,36,847,0,1분 51초,2024-08-06 2:57,1,https://www.youtube.com/watch?v=qrhZCdGFtTo,13,
4059,[숙명여대] 2025학년도 수시 대학입학정보박람회 현장 스케치,7,526,1,2분 7초,2024-08-02 1:06,1,https://www.youtube.com/watch?v=MESdLk3vV4w,13,
4060,[숙명여대] 2024 광고 촬영 현장 메이킹필름,31,1871,0,3분 39초,2024-07-24 7:57,1,https://www.youtube.com/watch?v=SLHyuEVlR4Y,13,
4061,[숙명여대] 눈잡은 사실 엄청 유명한 추격전 맛집임🏍🏍 I 눈송이를 잡아라 2캠퍼스 편❄,19,873,0,10분 0초,2024-07-22 4:23,1,https://www.youtube.com/watch?v=8DyxRH6ssgo,13,
4062,[숙명여대] 교수님의 ASMR '양자점 이야기'  I 팅글의 정석🎧,12079,324579,730,10분 28초,2024-07-16 6:08,1,https://www.youtube.com/watch?v=fKz0powLcuU,13,
4063,[숙명여대] 키움히어로즈 X 숙명여자대학교  DAY 현장스케치❄,23,1003,3,2분 23초,2024-07-12 6:17,1,https://www.youtube.com/watch?v=oNkYb68j5bw,13,
4064,[숙명여대] 눈송이 어딨는지 알아요? 응 알아🚶‍♂  I 눈송이를 잡아라 1캠퍼스 편❄,28,849,1,15분 0초,2024-07-09 2:40,1,https://www.youtube.com/watch?v=FauKDRF9Zu4,13,
4065,[숙명여대] 눈송이 생일카페 브이로그❄ I 숙명 118주년 창학기념일,49,1386,0,3분 55초,2024-06-11 1:48,1,https://www.youtube.com/watch?v=blzAduPMbqM,13,
4066,[숙명여대] Farewell Day💙 URINK가 버디들에게 보내는 작별 인사,15,663,0,13분 38초,2024-05-28 6:32,1,https://www.youtube.com/watch?v=-4biQU4q_-0,13,
4067,[숙명여대] 2024학년도 신입생을 환영합니다💙 I 입학식 축전,95,3394,3,10분 47초,2024-04-09 8:00,1,https://www.youtube.com/watch?v=amBAZpNWI3g,13,
4068,[숙명여대] 숙명을 만나다🤝🏻동문인터뷰 I 에그이즈커밍 백동주(일본학과16),70,2460,2,6분 9초,2024-04-02 2:05,1,https://www.youtube.com/watch?v=DVHZItIZp2c,13,
4069,[숙명여대] 2024 해오름제 현장 스케치✨ | 눈송마블,23,1219,2,1분 12초,2024-03-29 5:29,1,https://www.youtube.com/watch?v=0-Lswdxs3O4,13,
4070,[숙명여대] 재학생 인터뷰 : 박선우(식품영양학과22),48,891,4,5분 7초,2024-03-26 2:50,1,https://www.youtube.com/watch?v=htIYJ8LZoaE,13,
4071,[숙명여대] 학위수여식 현장 스케치🎓 I 2023학년도 전기 학위수여식(2024.2),26,856,2,1분 33초,2024-03-18 5:20,1,https://www.youtube.com/watch?v=QiAQas1zU_A,13,
4072,2023 Sookmyung UNESCO UNITWIN Program / 2023 숙명여자대학교 유네스코 유니트윈 프로그램,19,462,2,7분 45초,2024-03-15 1:22,1,https://www.youtube.com/watch?v=-LYIwDSzNH0,13,
4073,[숙명여대] 2024 입학식·신입생 환영회✨현장 스케치,66,3379,6,1분 53초,2024-02-29 9:40,1,https://www.youtube.com/watch?v=jDUGyWVubPs,13,
4074,2023학년도 전기 석 박사 학위수여식,17,747,1,92분 24초,2024-02-23 19:20,1,https://www.youtube.com/watch?v=yqyTqkFG9hA,13,
4075,2023학년도 전기 학위수여식,10,499,1,69분 8초,2024-02-23 14:52,1,https://www.youtube.com/watch?v=uw-ZoQQBTTA,13,
4076,[숙명여대] 새송이들 주목❄️우리 학교 교양 어디까지 알고 있어? | 숙명능력시험 - 교양 영역📝,53,2558,5,13분 57초,2024-02-21 7:30,1,https://www.youtube.com/watch?v=c-xCJjVNQS0,13,
4077,숙명의 2023 ❄️ 2023 of SOOKMYUNG,40,1611,1,1분 10초,2023-12-30 3:19,1,https://www.youtube.com/watch?v=QvQ6uEDnnLM,13,
4078,[숙명여대] 송이들에게 보내는 교수님의 연말메시지✉️❄️,49,1177,0,1분 1초,2023-12-28 7:18,1,https://www.youtube.com/watch?v=6Rbs00b4Qbo,13,
4079,2023 Season's Greetings from SOOKMYUNG,25,968,2,1분 10초,2023-12-22 2:00,1,https://www.youtube.com/watch?v=5PeuLjZb6aY,13,
4080,2023년 숙명여자대학교 총장 송년 메시지,65,1987,3,1분 10초,2023-12-21 5:30,1,https://www.youtube.com/watch?v=L_fsYQSYyTw,13,
4081,[숙명여대] 2023 SMU 지·산·학 EXPO 현장 스케치,22,520,1,2분 16초,2023-12-20 4:45,1,https://www.youtube.com/watch?v=COT_Bh0DxWI,13,
4082,[숙명여대] 정시모집 대입정보박람회 현장 스케치,20,806,0,1분 17초,2023-12-18 1:27,1,https://www.youtube.com/watch?v=j8OpjiFM2xM,13,
4083,[숙명여대] 현직 아나운서 김민정 선배가 직접 후배를 찾아온다면? | 수고했송 오늘도✨,107,3233,8,11분 42초,2023-12-07 5:14,1,https://www.youtube.com/watch?v=XP5MGAlgmk0,13,
4084,[숙명여대] ICT 학점연계 프로젝트 인턴십 글로벌 과정✈ 브이로그 | ICT Internship VLOG,44,1509,1,5분 23초,2023-12-04 0:36,1,https://www.youtube.com/watch?v=Qfkdsr7naRs,13,
4085,[숙명여대] 숙명의 가을🍂 Autumn of Sookmyung,64,1612,5,1분 27초,2023-11-15 8:24,1,https://www.youtube.com/watch?v=-kG7iRJqJIw,13,
4086,[숙명여대] Harvard × Sookmyung Global Program✈ 하버드 탐방 브이로그,53,2556,2,7분 10초,2023-10-30 4:24,1,https://www.youtube.com/watch?v=nhP3e0vT7MA,13,
4087,[숙명여대] 송이들의 체육대회! 2023 눈송체전 현장스케치🏐,48,1291,2,4분 20초,2023-10-25 8:11,1,https://www.youtube.com/watch?v=o8V7F5JcLTw,13,
4088,[숙명여대] 2023 광고 촬영 현장 메이킹필름,86,4356,3,2분 40초,2023-09-26 4:19,1,https://www.youtube.com/watch?v=9vAriDzCmVs,13,
4089,[숙명여대] 2023 청파제 현장 스케치✨,52,2109,0,1분 59초,2023-09-25 5:53,1,https://www.youtube.com/watch?v=z7z8Dcy62yQ,13,
4090,[숙명여대] 23학번 수시 합격생 인터뷰 I 숙명인재Ⅱ(면접형)전형,39,3071,0,2분 5초,2023-09-12 9:18,1,https://www.youtube.com/watch?v=79VrrLTO8VA,13,
4091,[숙명여대] 23학번 수시 합격생 인터뷰 I 지역균형선발전형,33,1551,0,2분 38초,2023-09-12 9:18,1,https://www.youtube.com/watch?v=Wpx4epvND-0,13,
4092,[숙명여대] 23학번 수시 합격생 인터뷰 I 논술우수자전형(인문계),24,1853,0,2분 9초,2023-09-12 9:18,1,https://www.youtube.com/watch?v=5z4Hzpp8PiI,13,
4093,[숙명여대] 23학번 수시 합격생 인터뷰 I 논술우수자전형(자연계),11,853,0,2분 6초,2023-09-12 9:18,1,https://www.youtube.com/watch?v=Qt2V81Pf3ro,13,
4094,[숙명여대] 졸업식 현장 스케치 I 2022학년도 후기 학위수여식(2023.8),23,914,1,1분 30초,2023-09-04 6:33,1,https://www.youtube.com/watch?v=bd4opWSQDCk,13,
4095,2022학년도 후기 학위수여식,29,1456,0,340분 22초,2023-08-25 9:04,1,https://www.youtube.com/watch?v=s8hTaSrGmCU,13,
4096,[숙명여대] 2023 청파제 X 눈송체전 Teaser,83,3358,1,1분 2초,2023-08-23 2:33,1,https://www.youtube.com/watch?v=EA0Mc1qKiCU,13,
4097,[숙명여대] 재학생 인터뷰 : 황예지(홍보광고학과19),29,833,3,2분 49초,2023-08-22 3:04,1,https://www.youtube.com/watch?v=0HR_YGxOk7Q,13,
4098,[숙명여대] 학과로 연결되다 아동복지학부🎈🙋🏻‍♀️,32,1469,3,6분 16초,2023-08-11 2:27,1,https://www.youtube.com/watch?v=aJ6-AnNOorg,13,
4099,[숙명여대] 그 시절 우리가 사랑한 여름 플레이리스트 I 숙명의 여름,125,2153,2,4분 4초,2023-08-08 6:39,1,https://www.youtube.com/watch?v=Z7QgvcWn6gk,13,
4100,[숙명여대] 수시모집 대입정보박람회 현장 스케치,25,1794,2,1분 45초,2023-07-21 9:47,1,https://www.youtube.com/watch?v=s7ptR7QhKiA,13,
4101,[숙명여대] 2024학년도 입학전형 안내,15,1739,0,17분 46초,2023-07-07 7:35,1,https://www.youtube.com/watch?v=xqjViWAaLrE,13,
4102,[숙명여대] 2024학년도 학생부종합전형 안내,19,1533,0,9분 27초,2023-07-07 7:35,1,https://www.youtube.com/watch?v=SdCPwIPnquY,13,
4103,[숙명여대] 2024학년도 특수교육대상자전형 안내,4,567,0,6분 42초,2023-07-07 7:35,1,https://www.youtube.com/watch?v=8N8mREeb_AY,13,
4104,초디지털 시대 아태여성보통신원과 아세안 10개국이 함께하는 여성 디지털 경제 참여 활성화!,12,171,1,5분 48초,2023-06-30 8:07,1,https://www.youtube.com/watch?v=8AFpwzF9Af8,13,
4105,[숙명여대] PPT 금손✨ 화공생명공학부 권우성 교수님 인터뷰,68,2241,4,7분 4초,2023-06-15 3:08,1,https://www.youtube.com/watch?v=gd-osTcybCw,13,
4106,[숙명여대] 숙명을 만나다🤝🏻동문인터뷰 I  NHN에듀 이혜준(아동복지학부14),37,1298,2,5분 7초,2023-06-13 3:04,1,https://www.youtube.com/watch?v=6GV8de2gi80,13,
4107,[숙명여대] 숙명여대 중앙도서관 1분 소개!,61,3383,1,1분 21초,2023-05-26 8:00,1,https://www.youtube.com/watch?v=klazBPXCRk8,13,
4108,[숙명여대] 숙명인을 위한 구글 스타트업 캠퍼스 마지막 브이로그!,16,654,1,3분 12초,2023-05-24 0:20,1,https://www.youtube.com/watch?v=o7ZIOYho5ko,13,
4109,[숙명여대] 졸업50주년 홈커밍데이(2023),83,2957,4,2분 16초,2023-05-17 3:35,1,https://www.youtube.com/watch?v=dy77KzzyZGw,13,
4110,[숙명여대] 재학생 인터뷰 : 임은재(의류학과20),22,1392,2,1분 47초,2023-05-15 5:01,1,https://www.youtube.com/watch?v=AbsxlCbWgDE,13,
4111,[숙명여대] (눈물주의) 2000년 출생 2001년 임관 [시그널],67,2271,4,12분 46초,2023-04-25 1:24,1,https://www.youtube.com/watch?v=jJjCOahrocU,13,
4112,[숙명여대] 명재관의 모든 것🏤I 편의시설부터 남산뷰까지 학교에서 1분 컷⏱  I 전지적 명재관 시점,137,8019,4,3분 27초,2023-04-19 5:53,1,https://www.youtube.com/watch?v=VKEaa_p0W-E,13,
4113,[숙명여대] ME Time in 숙명여자대학교 현장 스케치 I 나와 친해지는 시간,25,835,1,1분 20초,2023-04-14 0:46,1,https://www.youtube.com/watch?v=zgu7JuAKN9A,13,
4114,[숙명여대] 아태여성정보통신원 IDEAS  PROJECT 사업소개 영상,12,243,1,2분 45초,2023-04-13 1:53,1,https://www.youtube.com/watch?v=BHf6DUOZAJY,13,
4115,[숙명여대] FC숙명 한국여자대학 스포츠 교류전 축구대회 우승!!🏆,103,1468,3,4분 10초,2023-04-07 1:14,1,https://www.youtube.com/watch?v=bZejFnIf8GI,13,
4116,[숙명여대] 송이들과 함께한 EARTH HOUR 어스아워 I 지구를 지키는 1시간⌚,19,255,0,1분 27초,2023-03-31 0:39,1,https://www.youtube.com/watch?v=G3T17RiZ12Q,13,
4117,[숙명여대] 공군학군단이 들려주는 학군단 이야기✈,58,3716,0,5분 3초,2023-03-24 0:15,1,https://www.youtube.com/watch?v=4PlKk2oRAcU,13,
4118,[숙명여대] 중앙동아리와 리더십그룹의 축제 2023 해오름제 현장 스케치✨,50,1869,0,1분 26초,2023-03-21 8:32,1,https://www.youtube.com/watch?v=YQvYwMM2Z0M,13,
4119,[숙명여대] 구글 스타트업 스쿨 세션1DAY 브이로그 I 구글 스타트업 캠퍼스,30,645,0,2분 39초,2023-03-17 4:09,1,https://www.youtube.com/watch?v=2tMa5lLh5_A,13,
4120,[숙명여대] 23학번 신입생 여러분 환영합니다! 입학식·신입생환영회 현장 스케치,145,6407,6,2분 21초,2023-03-16 2:20,1,https://www.youtube.com/watch?v=qkcXDs4DP50,13,
4121,[숙명여대] 학위수여식 현장 스케치 I 2022학년도 전기 졸업식,32,1555,0,1분 58초,2023-03-14 9:26,1,https://www.youtube.com/watch?v=EtwDVPXn8hg,13,
4122,[숙명여대] 구글 스타트업 캠퍼스 브이로그 I 숙명인을 위한💙 Google for Startups Campus I V-log,54,2029,3,3분 1초,2023-03-09 6:29,1,https://www.youtube.com/watch?v=xb9OPi8TezE,13,
4123,2022학년도 전기 대학원 학위수여식,14,1151,0,92분 50초,2023-02-24 19:07,1,https://www.youtube.com/watch?v=YXRlQThgHFY,13,
4124,2022학년도 전기 학위수여식,25,1127,0,75분 39초,2023-02-24 15:08,1,https://www.youtube.com/watch?v=2bj_MXUS2ik,13,
4125,[숙명여대] 2023학년도 신입생을 환영합니다! I 입학식 축전,276,10913,11,15분 10초,2023-02-22 4:36,1,https://www.youtube.com/watch?v=ZGLap3tALyw,13,
4126,[숙명여대] 팀플은 어디서 하지? 스노우버스에서! 💫메타버스에서 캠퍼스 라이프를 즐겨보세요!,24,1781,0,1분 34초,2023-02-22 4:04,1,https://www.youtube.com/watch?v=OPV7th6L5tM,13,
4127,[숙명여대] 송이들의 졸업 소감❄️,31,1397,2,7분 6초,2023-02-13 1:27,1,https://www.youtube.com/watch?v=4Vcpg7vDCIA,13,
4128,2022 Sookmyung UNESCO UNITWIN / 2022 숙명여자대학교 유네스코 유니트윈 프로그램,27,1268,1,6분 10초,2023-01-06 4:41,1,https://www.youtube.com/watch?v=V1pjTtqj24Q,13,
4129,[숙명여대] 무엇이든 물어보송 ep.09 시각영상디자인과💻 | 미대 | 노트북 추천 | 학과병 | 레퍼런스 수집 | 디자인 | UX •UI | Q&A,44,2337,5,9분 26초,2023-01-04 2:31,1,https://www.youtube.com/watch?v=I7RfNG84BBg,13,
4130,[숙명여대] 육군 ROTC가 직접 알려주는 학군단의 대학생활👀,66,2602,0,4분 57초,2023-01-03 1:45,1,https://www.youtube.com/watch?v=pOvdlyJZnzo,13,
4131,숙명의 2022 ❄️ A look back at 2022,47,1972,1,1분 2초,2022-12-29 3:57,1,https://www.youtube.com/watch?v=yARGQqCPUAM,13,
4132,[숙명여대] 생명시스템학부 박수철 교수님 인터뷰,41,1559,2,4분 9초,2022-12-28 2:01,1,https://www.youtube.com/watch?v=ToF3ivRKMfs,13,
4133,[숙명여대] 나에게 숙명은 OO다,38,1482,1,1분 23초,2022-12-23 1:47,1,https://www.youtube.com/watch?v=W72DhFHSQWw,13,
4134,[숙명여대] 무엇이든 물어보송 ep.08 의류학과🧶 | 패션 | 포트폴리오 |  패션 MD | Q&A,31,2113,0,7분 29초,2022-12-08 6:20,1,https://www.youtube.com/watch?v=Nu3NrZNWY0U,13,
4135,(ENG) [숙명여대] 스윗 + 송이들 모여라~! 드디어 성사된 조합 숙대입시 스테이씨💙ㅣ숙대입시걸즈 잇츠고잉다운ㅣSTAYC(스테이씨),2535,207082,100,16분 21초,2022-11-28 5:00,1,https://www.youtube.com/watch?v=h1wDrZDMQa4,13,
4136,[숙명여대] 재학생 인터뷰 : 황수정(기계시스템학부19),46,2283,3,2분 9초,2022-11-21 1:27,1,https://www.youtube.com/watch?v=UOASzVpngKs,13,
4137,[숙명여대] 숙명아너스프로그램으로 UC버클리까지?! 송이의 UC버클리 브이로그,69,2621,1,3분 59초,2022-11-14 2:30,1,https://www.youtube.com/watch?v=9L5Zg7WgW3Q,13,
4138,[숙명여대] 무엇이든 물어보송 ep.07 글로벌협력전공🌏 | 국제학과 | 영어강의 | 모의유엔 | 대외활동 | Q&A,25,1533,3,5분 22초,2022-11-09 8:20,1,https://www.youtube.com/watch?v=EGxHlU4UmpE,13,
4139,[숙명여대] 우리대학에 있는 4개의 박물관✨,24,700,0,1분 14초,2022-11-07 6:48,1,https://www.youtube.com/watch?v=kXpxidl-hiI,13,
4140,[숙명여대] 학교의 음식들을 리뷰하라! 송맛탱🍽 ep.02 학식편ㅣ대학교 학식당ㅣ학식ㅣ미소찬 교직원식당 순헌관지하카페,107,6930,3,7분 46초,2022-10-27 6:57,1,https://www.youtube.com/watch?v=vjF3CFpIvPw,13,
4141,[숙명여대] 교환학생 떠난 송이의 캘리포니아 대학생활 브이로그🏫,88,4012,2,7분 34초,2022-10-25 4:27,1,https://www.youtube.com/watch?v=yVaPcCdoQvQ,13,
4142,[숙명여대] 외국인 교환학생 대상 한글날 기념 행사! 가나다라 런닝맨🏃‍♀,23,1221,1,1분 2초,2022-10-20 4:29,1,https://www.youtube.com/watch?v=jTH7LgEGY88,13,
4143,[숙명여대] 2022 숙명여대 축제 청파제 현장 스케치,78,2088,0,1분 43초,2022-10-14 5:43,1,https://www.youtube.com/watch?v=lMUtQHNfbS0,13,
4144,[숙명여대] 무엇이든 물어보송 ep.06 숙명여대 행정학과🏢 | 사과대 | 모의 국무회의 | 정책 | 공시생 | 공무원 | 행정학과의 모든 것 | Q&A,21,857,0,12분 50초,2022-09-22 7:18,1,https://www.youtube.com/watch?v=R_mSuuoJ6tk,13,
4145,[숙명여대] 눈송이와 함께하는 친환경 캠퍼스 라이프🌏,19,1376,1,1분 31초,2022-09-21 1:15,1,https://www.youtube.com/watch?v=ku31Y8hqT5w,13,
4146,[숙명여대] 2022 광고 촬영 현장 메이킹필름,52,2641,2,2분 48초,2022-09-19 5:40,1,https://www.youtube.com/watch?v=tNbPRPQBoCI,13,
4147,[숙명여대] 2023학년도 특수교육대상자전형 안내,13,949,0,6분 21초,2022-09-08 0:25,1,https://www.youtube.com/watch?v=rMUZyox8l_w,13,
4148,[숙명여대] 학생부종합전형 합격 후기,36,3546,0,3분 48초,2022-09-07 4:13,1,https://www.youtube.com/watch?v=PtDYXFGuLjM,13,
4149,[숙명여대] 2021학년도 후기 학위수여식,32,942,0,49분 44초,2022-09-01 4:57,1,https://www.youtube.com/watch?v=RvKPlqXA2-g,13,
4150,[숙명여대] 무엇이든 물어보송 ep.05 숙명여대 화학과👩🏻‍🔬 | 이과대 | 실험 | 학부생인턴 | 학과병 | 인생네컷 포즈 추천 | Q&A,27,1352,0,10분 55초,2022-08-30 8:39,1,https://www.youtube.com/watch?v=5SJn1DQGAgM,13,
4151,[숙명여대] 숙명에서의 잊지 못할 4년ㅣ졸업을 축하합니다❄️,80,2555,6,2분 41초,2022-08-22 0:44,1,https://www.youtube.com/watch?v=yVerIZpHHRk,13,
4152,[숙명여대] 월공강 VS 금공강 더 좋은 시간표는?ㅣ숙대 수강신청 시간표 꿀팁 대방출🍯,48,2455,5,8분 0초,2022-08-19 3:11,1,https://www.youtube.com/watch?v=bFunlVQoxp0,13,
4153,[숙명여대] 앰배서더 캠퍼스 투어 현장!! 제2창학캠퍼스😀,58,3080,0,1분 18초,2022-08-12 6:07,1,https://www.youtube.com/watch?v=hsB-8GwlZ20,13,
4154,[숙명여대] 학교의 음식들을 리뷰하라! 송맛탱🍽 ep.01 디저트편,52,1828,13,10분 48초,2022-08-12 1:17,1,https://www.youtube.com/watch?v=h6VKBsf7QHE,13,
4155,[숙명여대] 약학대학을 소개합니다💊ㅣ교수님이 직접 알려주는 약학대학의 모든 것!,73,4168,0,5분 14초,2022-08-04 0:56,1,https://www.youtube.com/watch?v=GY9AGrtqY9U,13,
4156,[숙명여대] 무엇이든 물어보송 ep.04 숙명여대 무용과💃 ㅣ이과대ㅣ한국무용ㅣ무용과 실기ㅣ무대ㅣ콩쿨ㅣ분장팁ㅣ수상ㅣ무용과 Q&A,24,2316,0,11분 23초,2022-08-03 6:11,1,https://www.youtube.com/watch?v=z1a6lR7EogE,13,
4157,[숙명여대] My experiences at Sookmyungㅣ 제1회 숙명-미네르바 프로그램 후기,20,902,0,3분 12초,2022-07-22 6:59,1,https://www.youtube.com/watch?v=KySSy_uLZQI,13,
4158,[숙명여대] 2023학년도 수시모집전형 안내,10,4299,0,12분 43초,2022-07-18 4:02,1,https://www.youtube.com/watch?v=IVWSOgJWhlY,13,
4159,[숙명여대] 2023학년도 학생부종합전형 안내,19,1335,0,10분 23초,2022-07-18 4:02,1,https://www.youtube.com/watch?v=1liuu97fwzg,13,
4160,[숙명여대] 2023학년도 논술우수자전형 안내 : 인문계열,49,2982,0,9분 32초,2022-07-18 4:02,1,https://www.youtube.com/watch?v=EY4JYB-vHlc,13,
4161,[숙명여대] 2023학년도 논술우수자전형 안내 : 자연계열,10,711,0,8분 2초,2022-07-18 4:02,1,https://www.youtube.com/watch?v=WOj7-eJiORI,13,
4162,[숙명여대] 2023학년도 정시모집전형 안내,7,823,0,6분 5초,2022-07-18 4:02,1,https://www.youtube.com/watch?v=1n1izjumrgg,13,
4163,[숙명여대] 재학생 인터뷰 : 김소연(화공생명공학부19),108,6543,2,1분 59초,2022-07-12 0:26,1,https://www.youtube.com/watch?v=sUe7QO9rxac,13,
4164,[숙명여대] 비 내리는 캠퍼스☔️,47,741,0,1분 18초,2022-06-29 23:33,1,https://www.youtube.com/watch?v=SCtO6OrXAaQ,13,
4165,[숙명여대] 무엇이든 물어보송 ep.03 숙명여대 경제학부💰 | 경제학부의 모든 것 ❗ | 경제학부에 대한 오해 | 경상대 | Q&A,22,714,0,15분 23초,2022-06-27 6:44,1,https://www.youtube.com/watch?v=IbpxwMqwe9I,13,
4166,[숙명여대] 메타버스로 캠퍼스 탐방하기✨,39,1876,5,2분 46초,2022-06-17 8:10,1,https://www.youtube.com/watch?v=TVzvZS3gaB4,13,
4167,[숙명여대] 무엇이든 물어보송 ep.02 숙명여대 기계시스템학부⚙ | 공대생🧑🏻‍🔧 | 기계시스템학부의 모든 것❗| 왓츠인마이백 | Q&A,27,1086,0,13분 15초,2022-06-02 2:33,1,https://www.youtube.com/watch?v=eaHtSlv0NQw,13,
4168,[숙명여대] 숙명앰배서더 창학 116주년 기념 이벤트,31,2936,0,1분 8초,2022-05-30 23:17,1,https://www.youtube.com/watch?v=aCmhSDcQZ14,13,
4169,[숙명여대] 국제학생 인터뷰 : 왕시시😉,18,632,0,4분 26초,2022-05-27 6:44,1,https://www.youtube.com/watch?v=MUiwb8DgYis,13,
4170,[숙명여대] 2022 숙명 아트 페스티벌ㅣOPEN✨,25,903,0,1분 54초,2022-05-25 7:23,1,https://www.youtube.com/watch?v=PXNjlWO7Qxw,13,
4171,[숙명여대] 서울 핫플 30분컷 가능한 대학이 있다?!,39,1753,0,13분 0초,2022-05-23 1:39,1,https://www.youtube.com/watch?v=NKzd3kAB9v8,13,
4172,[숙명여대] 우리학교 제일 재밌는 교수님은 누구?! 스승의날 감사 이벤트💐💙,31,1882,3,3분 50초,2022-05-13 4:13,1,https://www.youtube.com/watch?v=IwJIrLJz78o,13,
4173,[숙명여대] SM Global Brunch 유학생 간담회,17,640,0,1분 36초,2022-05-10 6:59,1,https://www.youtube.com/watch?v=HhFs8by_tzU,13,
4174,[숙명여대] 국제학생 인터뷰  : 세나누르 코찬😉,133,2234,38,5분 12초,2022-05-09 5:06,1,https://www.youtube.com/watch?v=sogETwFhatg,13,
4175,숙명여자대학교 홍보 영상,435,23369,0,3분 45초,2022-05-03 1:52,1,https://www.youtube.com/watch?v=0QKpTpNlPdU,13,
4176,[숙명여대] 무엇이든 물어보송 ep.01 숙명여대 회화과🎨 | 미대생 | 회화과의 모든 것❗ | Q&A,22,543,0,10분 33초,2022-05-02 3:56,1,https://www.youtube.com/watch?v=JKGjD3TWvlY,13,
4177,[숙명여대] 지구의 날🌏 #물물교환이벤트,40,684,1,2분 53초,2022-04-22 1:48,1,https://www.youtube.com/watch?v=KupSRVlHExA,13,
4178,월간교수님 시즌4 EP4. 기계시스템 교수님이 알려주시는 나사 가는 방법,30,3486,2,5분 29초,2022-04-18 0:55,1,https://www.youtube.com/watch?v=L-u2alAHVtc,13,
4179,월간교수님 시즌4 EP3. 기계시스템 교수님도 기계가 고장나면 때릴까?ㅣ기계시스템학부 김표진 교수님,22,861,3,6분 3초,2022-04-18 0:39,1,https://www.youtube.com/watch?v=xbjJCd4Omzg,13,
4180,[SMWU] What is your mission? (Japanese Ver.),18,727,0,6분 40초,2022-04-18 0:14,1,https://www.youtube.com/watch?v=yeo0FquPVCA,13,
4181,[숙명여자대학교/숙명여대] 캠퍼스 봄 풍경 : 우리들의 봄🌼,142,3766,6,2분 6초,2022-04-14 7:07,1,https://www.youtube.com/watch?v=jMnr_oEL8w8,13,
